train_sample_num,rmse,nrmse,r2,time
8,2.5909362,0.0961102,0.14266154638520567,1.6736657619476318
16,2.075243,0.10251476,0.4499822854397325,2.0878384113311768
32,1.8989327,0.09319538,0.5394699808670689,2.4303619861602783
64,1.7780457,0.09665449,0.5962387690389941,2.5853569507598877
