train_sample_num,rmse,nrmse,r2,time
8,3.0495245,0.10891271,-0.2662501405033404,3.283961296081543
16,2.8854227,0.11209673,-0.1336372987648875,2.8192503452301025
32,2.8636465,0.118510574,-0.11659095909255002,2.9522862434387207
64,2.8501909,0.11963861,-0.10612247394004926,3.2649242877960205
